site_id,asset_class,asset_label,asset_rank,map_color,name,status,country,lat,lon,geometry_role,primary_provider,primary_dataset,provider_priority,provider_sources,source_datasets,source_ids,provider_classes,subclasses,record_count
site_4822,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.52988,53.2904,site,OGIM,ogim,1,OGIM,ogim,137222,NATURAL GAS FLARING DETECTIONS,,1
site_4823,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.545,53.32407,site,OGIM,ogim,1,OGIM,ogim,135596,NATURAL GAS FLARING DETECTIONS,,1
site_4824,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.57119,53.31652,site,OGIM,ogim,1,OGIM,ogim,137876,NATURAL GAS FLARING DETECTIONS,,1
site_4825,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,OMAN,23.62704,58.51038,site,OGIM,ogim,1,OGIM,ogim,143872,NATURAL GAS FLARING DETECTIONS,,1
site_4826,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.663,54.35065,site,OGIM,ogim,1,OGIM,ogim,137498,NATURAL GAS FLARING DETECTIONS,,1
site_4827,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.76208,53.6628,site,OGIM,ogim,1,OGIM,ogim,141657,NATURAL GAS FLARING DETECTIONS,,1
site_4828,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.77033,49.454,site,OGIM,ogim,1,OGIM,ogim,137336,NATURAL GAS FLARING DETECTIONS,,1
site_4829,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.82349,53.61926,site,OGIM,ogim,1,OGIM,ogim,136492,NATURAL GAS FLARING DETECTIONS,,1
site_4830,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.82557,53.60943,site,OGIM,ogim,1,OGIM,ogim,136351,NATURAL GAS FLARING DETECTIONS,,1
site_4831,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.83248,53.62694,site,OGIM,ogim,1,OGIM,ogim,135374,NATURAL GAS FLARING DETECTIONS,,1
site_4832,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.82725,53.65815,site,OGIM,ogim,1,OGIM,ogim,137500,NATURAL GAS FLARING DETECTIONS,,1
site_4833,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.8419,49.11424,site,OGIM,ogim,1,OGIM,ogim,140057,NATURAL GAS FLARING DETECTIONS,,1
site_4834,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.83862,53.66401,site,OGIM,ogim,1,OGIM,ogim,135384,NATURAL GAS FLARING DETECTIONS,,1
site_4835,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.84925,49.12824,site,OGIM,ogim,1,OGIM,ogim,139878,NATURAL GAS FLARING DETECTIONS,,1
site_4836,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.85072,53.65496,site,OGIM,ogim,1,OGIM,ogim,135270,NATURAL GAS FLARING DETECTIONS,,1
site_4837,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.85819,48.37746,site,OGIM,ogim,1,OGIM,ogim,140857,NATURAL GAS FLARING DETECTIONS,,1
site_4838,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.87736,53.61466,site,OGIM,ogim,1,OGIM,ogim,142875,NATURAL GAS FLARING DETECTIONS,,1
site_4839,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.89483,53.74066,site,OGIM,ogim,1,OGIM,ogim,139634,NATURAL GAS FLARING DETECTIONS,,1
site_4840,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.90347,49.0372,site,OGIM,ogim,1,OGIM,ogim,143366,NATURAL GAS FLARING DETECTIONS,,1
site_4841,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.89546,53.68101,site,OGIM,ogim,1,OGIM,ogim,139371,NATURAL GAS FLARING DETECTIONS,,1
site_4842,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.92358,49.08031,site,OGIM,ogim,1,OGIM,ogim,142217,NATURAL GAS FLARING DETECTIONS,,1
site_4843,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.91866,53.71152,site,OGIM,ogim,1,OGIM,ogim,141351,NATURAL GAS FLARING DETECTIONS,,1
site_4844,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.93187,49.01774,site,OGIM,ogim,1,OGIM,ogim,140963,NATURAL GAS FLARING DETECTIONS,,1
site_4845,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.93525,49.00777,site,OGIM,ogim,1,OGIM,ogim,141520,NATURAL GAS FLARING DETECTIONS,,1
site_4846,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.94351,49.03142,site,OGIM,ogim,1,OGIM,ogim,139822,NATURAL GAS FLARING DETECTIONS,,1
site_4847,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.95115,38.26334,site,OGIM,ogim,1,OGIM,ogim,143582,NATURAL GAS FLARING DETECTIONS,,1
site_4848,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.94971,38.27873,site,OGIM,ogim,1,OGIM,ogim,143688,NATURAL GAS FLARING DETECTIONS,,1
site_4849,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.9539,49.01738,site,OGIM,ogim,1,OGIM,ogim,139356,NATURAL GAS FLARING DETECTIONS,,1
site_4850,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.95404,49.16713,site,OGIM,ogim,1,OGIM,ogim,137816,NATURAL GAS FLARING DETECTIONS,,1
site_4851,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.9451,52.71869,site,OGIM,ogim,1,OGIM,ogim,140052,NATURAL GAS FLARING DETECTIONS,,1
site_4852,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.96696,38.26974,site,OGIM,ogim,1,OGIM,ogim,143786,NATURAL GAS FLARING DETECTIONS,,1
site_4853,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.97107,49.03615,site,OGIM,ogim,1,OGIM,ogim,143365,NATURAL GAS FLARING DETECTIONS,,1
site_4854,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.97911,38.2269,site,OGIM,ogim,1,OGIM,ogim,135724,NATURAL GAS FLARING DETECTIONS,,1
site_4855,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.97646,38.25348,site,OGIM,ogim,1,OGIM,ogim,143709,NATURAL GAS FLARING DETECTIONS,,1
site_4856,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,23.98023,49.02686,site,OGIM,ogim,1,OGIM,ogim,143364,NATURAL GAS FLARING DETECTIONS,,1
site_4857,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,23.97628,53.80031,site,OGIM,ogim,1,OGIM,ogim,138188,NATURAL GAS FLARING DETECTIONS,,1
site_4858,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.00075,48.08809,site,OGIM,ogim,1,OGIM,ogim,135396,NATURAL GAS FLARING DETECTIONS,,1
site_4859,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.01453,48.12291,site,OGIM,ogim,1,OGIM,ogim,143357,NATURAL GAS FLARING DETECTIONS,,1
site_4860,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.00852,48.71621,site,OGIM,ogim,1,OGIM,ogim,136578,NATURAL GAS FLARING DETECTIONS,,1
site_4861,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.02343,49.1388,site,OGIM,ogim,1,OGIM,ogim,142883,NATURAL GAS FLARING DETECTIONS,,1
site_4862,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.03057,48.1431,site,OGIM,ogim,1,OGIM,ogim,142846 | 142892,NATURAL GAS FLARING DETECTIONS,,2
site_4863,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.03442,48.17286,site,OGIM,ogim,1,OGIM,ogim,143359,NATURAL GAS FLARING DETECTIONS,,1
site_4864,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.03117,49.11495,site,OGIM,ogim,1,OGIM,ogim,138850,NATURAL GAS FLARING DETECTIONS,,1
site_4865,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.02929,49.13615,site,OGIM,ogim,1,OGIM,ogim,142700,NATURAL GAS FLARING DETECTIONS,,1
site_4866,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.0362,48.10643,site,OGIM,ogim,1,OGIM,ogim,137509,NATURAL GAS FLARING DETECTIONS,,1
site_4867,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.04307,49.17618,site,OGIM,ogim,1,OGIM,ogim,140736,NATURAL GAS FLARING DETECTIONS,,1
site_4868,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.04274,49.19855,site,OGIM,ogim,1,OGIM,ogim,135557,NATURAL GAS FLARING DETECTIONS,,1
site_4869,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.04499,52.77699,site,OGIM,ogim,1,OGIM,ogim,142913,NATURAL GAS FLARING DETECTIONS,,1
site_4870,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.06136,48.11697,site,OGIM,ogim,1,OGIM,ogim,142463,NATURAL GAS FLARING DETECTIONS,,1
site_4871,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.06012,48.3573,site,OGIM,ogim,1,OGIM,ogim,140059,NATURAL GAS FLARING DETECTIONS,,1
site_4872,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.06345,49.12167,site,OGIM,ogim,1,OGIM,ogim,143368,NATURAL GAS FLARING DETECTIONS,,1
site_4873,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.06235,54.31999,site,OGIM,ogim,1,OGIM,ogim,135810,NATURAL GAS FLARING DETECTIONS,,1
site_4874,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.06814,48.09326,site,OGIM,ogim,1,OGIM,ogim,140373,NATURAL GAS FLARING DETECTIONS,,1
site_4875,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.09729,49.1695,site,OGIM,ogim,1,OGIM,ogim,143372,NATURAL GAS FLARING DETECTIONS,,1
site_4876,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.1049,52.67424,site,OGIM,ogim,1,OGIM,ogim,144220,NATURAL GAS FLARING DETECTIONS,,1
site_4877,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.1124,49.1438,site,OGIM,ogim,1,OGIM,ogim,137602,NATURAL GAS FLARING DETECTIONS,,1
site_4878,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.1097,54.40697,site,OGIM,ogim,1,OGIM,ogim,142915,NATURAL GAS FLARING DETECTIONS,,1
site_4879,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.11853,49.11726,site,OGIM,ogim,1,OGIM,ogim,136308,NATURAL GAS FLARING DETECTIONS,,1
site_4880,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.12281,52.6944,site,OGIM,ogim,1,OGIM,ogim,143609,NATURAL GAS FLARING DETECTIONS,,1
site_4881,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.11671,52.72278,site,OGIM,ogim,1,OGIM,ogim,143622,NATURAL GAS FLARING DETECTIONS,,1
site_4882,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.12011,52.75042,site,OGIM,ogim,1,OGIM,ogim,143569,NATURAL GAS FLARING DETECTIONS,,1
site_4883,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.13144,52.70337,site,OGIM,ogim,1,OGIM,ogim,143547,NATURAL GAS FLARING DETECTIONS,,1
site_4884,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.13478,52.73418,site,OGIM,ogim,1,OGIM,ogim,143684,NATURAL GAS FLARING DETECTIONS,,1
site_4885,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.14348,49.11266,site,OGIM,ogim,1,OGIM,ogim,137476,NATURAL GAS FLARING DETECTIONS,,1
site_4886,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.16943,49.02265,site,OGIM,ogim,1,OGIM,ogim,137199,NATURAL GAS FLARING DETECTIONS,,1
site_4887,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.16725,49.13515,site,OGIM,ogim,1,OGIM,ogim,143369,NATURAL GAS FLARING DETECTIONS,,1
site_4888,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.1766,49.05595,site,OGIM,ogim,1,OGIM,ogim,138118,NATURAL GAS FLARING DETECTIONS,,1
site_4889,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.21268,54.14259,site,OGIM,ogim,1,OGIM,ogim,135417,NATURAL GAS FLARING DETECTIONS,,1
site_4890,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.2309,48.46881,site,OGIM,ogim,1,OGIM,ogim,138734,NATURAL GAS FLARING DETECTIONS,,1
site_4891,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.24666,49.14703,site,OGIM,ogim,1,OGIM,ogim,139370,NATURAL GAS FLARING DETECTIONS,,1
site_4892,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.27728,49.12781,site,OGIM,ogim,1,OGIM,ogim,141257,NATURAL GAS FLARING DETECTIONS,,1
site_4893,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.28422,53.9862,site,OGIM,ogim,1,OGIM,ogim,140906,NATURAL GAS FLARING DETECTIONS,,1
site_4894,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.30294,49.10052,site,OGIM,ogim,1,OGIM,ogim,143367,NATURAL GAS FLARING DETECTIONS,,1
site_4895,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.31323,49.06258,site,OGIM,ogim,1,OGIM,ogim,138462,NATURAL GAS FLARING DETECTIONS,,1
site_4896,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.34756,48.35653,site,OGIM,ogim,1,OGIM,ogim,139133,NATURAL GAS FLARING DETECTIONS,,1
site_4897,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.35969,48.32657,site,OGIM,ogim,1,OGIM,ogim,142636,NATURAL GAS FLARING DETECTIONS,,1
site_4898,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.37003,48.33798,site,OGIM,ogim,1,OGIM,ogim,139444,NATURAL GAS FLARING DETECTIONS,,1
site_4899,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.36811,49.13625,site,OGIM,ogim,1,OGIM,ogim,138053,NATURAL GAS FLARING DETECTIONS,,1
site_4900,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.39777,48.32307,site,OGIM,ogim,1,OGIM,ogim,142300,NATURAL GAS FLARING DETECTIONS,,1
site_4901,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.40494,48.3368,site,OGIM,ogim,1,OGIM,ogim,137467,NATURAL GAS FLARING DETECTIONS,,1
site_4902,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.40496,49.02391,site,OGIM,ogim,1,OGIM,ogim,138744,NATURAL GAS FLARING DETECTIONS,,1
site_4903,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.41456,48.33527,site,OGIM,ogim,1,OGIM,ogim,137405,NATURAL GAS FLARING DETECTIONS,,1
site_4904,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.41019,49.15222,site,OGIM,ogim,1,OGIM,ogim,138271,NATURAL GAS FLARING DETECTIONS,,1
site_4905,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.4317,48.40212,site,OGIM,ogim,1,OGIM,ogim,138076,NATURAL GAS FLARING DETECTIONS,,1
site_4906,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.43036,48.54812,site,OGIM,ogim,1,OGIM,ogim,139644,NATURAL GAS FLARING DETECTIONS,,1
site_4907,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.45256,48.15208,site,OGIM,ogim,1,OGIM,ogim,143358,NATURAL GAS FLARING DETECTIONS,,1
site_4908,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.45307,48.36302,site,OGIM,ogim,1,OGIM,ogim,143362,NATURAL GAS FLARING DETECTIONS,,1
site_4909,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.46153,48.18001,site,OGIM,ogim,1,OGIM,ogim,143360,NATURAL GAS FLARING DETECTIONS,,1
site_4910,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.46572,48.33351,site,OGIM,ogim,1,OGIM,ogim,143361,NATURAL GAS FLARING DETECTIONS,,1
site_4911,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,OMAN,24.4678,56.61974,site,OGIM,ogim,1,OGIM,ogim,143563,NATURAL GAS FLARING DETECTIONS,,1
site_4912,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.4763,43.38097,site,OGIM,ogim,1,OGIM,ogim,139046,NATURAL GAS FLARING DETECTIONS,,1
site_4913,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.4799,48.56492,site,OGIM,ogim,1,OGIM,ogim,140649,NATURAL GAS FLARING DETECTIONS,,1
site_4914,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,OMAN,24.48431,56.61456,site,OGIM,ogim,1,OGIM,ogim,143711,NATURAL GAS FLARING DETECTIONS,,1
site_4915,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.48673,48.14383,site,OGIM,ogim,1,OGIM,ogim,138511,NATURAL GAS FLARING DETECTIONS,,1
site_4916,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.48711,48.17277,site,OGIM,ogim,1,OGIM,ogim,142237,NATURAL GAS FLARING DETECTIONS,,1
site_4917,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.50326,49.09804,site,OGIM,ogim,1,OGIM,ogim,136485,NATURAL GAS FLARING DETECTIONS,,1
site_4918,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.51202,46.86219,site,OGIM,ogim,1,OGIM,ogim,143579,NATURAL GAS FLARING DETECTIONS,,1
site_4919,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.51066,54.01879,site,OGIM,ogim,1,OGIM,ogim,140661,NATURAL GAS FLARING DETECTIONS,,1
site_4920,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.5748,49.21074,site,OGIM,ogim,1,OGIM,ogim,139887,NATURAL GAS FLARING DETECTIONS,,1
site_4921,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.57637,50.02124,site,OGIM,ogim,1,OGIM,ogim,143387,NATURAL GAS FLARING DETECTIONS,,1
site_4922,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.58566,53.32222,site,OGIM,ogim,1,OGIM,ogim,139551,NATURAL GAS FLARING DETECTIONS,,1
site_4923,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.61142,48.6577,site,OGIM,ogim,1,OGIM,ogim,138376,NATURAL GAS FLARING DETECTIONS,,1
site_4924,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.60718,54.15106,site,OGIM,ogim,1,OGIM,ogim,135203,NATURAL GAS FLARING DETECTIONS,,1
site_4925,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.62631,49.49563,site,OGIM,ogim,1,OGIM,ogim,138985,NATURAL GAS FLARING DETECTIONS,,1
site_4926,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.64017,49.11022,site,OGIM,ogim,1,OGIM,ogim,138468,NATURAL GAS FLARING DETECTIONS,,1
site_4927,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.6479,48.79569,site,OGIM,ogim,1,OGIM,ogim,139752,NATURAL GAS FLARING DETECTIONS,,1
site_4928,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.66288,49.14463,site,OGIM,ogim,1,OGIM,ogim,135755,NATURAL GAS FLARING DETECTIONS,,1
site_4929,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.6649,49.23188,site,OGIM,ogim,1,OGIM,ogim,141935,NATURAL GAS FLARING DETECTIONS,,1
site_4930,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.65793,50.57209,site,OGIM,ogim,1,OGIM,ogim,136966,NATURAL GAS FLARING DETECTIONS,,1
site_4931,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.66819,48.84739,site,OGIM,ogim,1,OGIM,ogim,139483,NATURAL GAS FLARING DETECTIONS,,1
site_4932,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.69718,44.9726,site,OGIM,ogim,1,OGIM,ogim,136050,NATURAL GAS FLARING DETECTIONS,,1
site_4933,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.69504,49.15303,site,OGIM,ogim,1,OGIM,ogim,143370,NATURAL GAS FLARING DETECTIONS,,1
site_4934,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.70167,50.25875,site,OGIM,ogim,1,OGIM,ogim,135194,NATURAL GAS FLARING DETECTIONS,,1
site_4935,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.73425,50.18286,site,OGIM,ogim,1,OGIM,ogim,137431,NATURAL GAS FLARING DETECTIONS,,1
site_4936,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.74295,50.22256,site,OGIM,ogim,1,OGIM,ogim,138181,NATURAL GAS FLARING DETECTIONS,,1
site_4937,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.74812,49.15646,site,OGIM,ogim,1,OGIM,ogim,143371,NATURAL GAS FLARING DETECTIONS,,1
site_4938,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.74638,49.3116,site,OGIM,ogim,1,OGIM,ogim,138626,NATURAL GAS FLARING DETECTIONS,,1
site_4939,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.74656,50.24235,site,OGIM,ogim,1,OGIM,ogim,135813,NATURAL GAS FLARING DETECTIONS,,1
site_4940,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.75314,50.27007,site,OGIM,ogim,1,OGIM,ogim,142716,NATURAL GAS FLARING DETECTIONS,,1
site_4941,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.76218,50.19123,site,OGIM,ogim,1,OGIM,ogim,136705,NATURAL GAS FLARING DETECTIONS,,1
site_4942,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.79149,49.18271,site,OGIM,ogim,1,OGIM,ogim,135878,NATURAL GAS FLARING DETECTIONS,,1
site_4943,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.78889,49.29719,site,OGIM,ogim,1,OGIM,ogim,138450,NATURAL GAS FLARING DETECTIONS,,1
site_4944,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.79163,49.41,site,OGIM,ogim,1,OGIM,ogim,135267,NATURAL GAS FLARING DETECTIONS,,1
site_4945,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.78623,50.2177,site,OGIM,ogim,1,OGIM,ogim,143389,NATURAL GAS FLARING DETECTIONS,,1
site_4946,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,UNITED ARAB EMIRATES,24.79311,53.21511,site,OGIM,ogim,1,OGIM,ogim,140236,NATURAL GAS FLARING DETECTIONS,,1
site_4947,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.79753,45.82576,site,OGIM,ogim,1,OGIM,ogim,138180,NATURAL GAS FLARING DETECTIONS,,1
site_4948,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.79682,45.84125,site,OGIM,ogim,1,OGIM,ogim,141708,NATURAL GAS FLARING DETECTIONS,,1
site_4949,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.79719,49.28787,site,OGIM,ogim,1,OGIM,ogim,140360,NATURAL GAS FLARING DETECTIONS,,1
site_4950,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.79528,49.3481,site,OGIM,ogim,1,OGIM,ogim,134794,NATURAL GAS FLARING DETECTIONS,,1
site_4951,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.81023,49.14484,site,OGIM,ogim,1,OGIM,ogim,141026,NATURAL GAS FLARING DETECTIONS,,1
site_4952,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.81145,49.20373,site,OGIM,ogim,1,OGIM,ogim,143374,NATURAL GAS FLARING DETECTIONS,,1
site_4953,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.82898,49.20419,site,OGIM,ogim,1,OGIM,ogim,143373,NATURAL GAS FLARING DETECTIONS,,1
site_4954,other_energy_site,Other Energy Site,12,#969696,N/A,N/A,SAUDI ARABIA,24.83479,49.25588,site,OGIM,ogim,1,OGIM,ogim,143375,NATURAL GAS FLARING DETECTIONS,,1
